Gene	Comparison	Set	Domain	GO.ID	Term	Annotated	Significant	Expected	pval
Bap1	hom_vs_het_wt	mrna_as_wt	MF	GO:0003682	chromatin binding	453	73	54.81	0.0062	2.20760831050175	1.33187374566685	0.124463058048256
Bap1	hom_vs_het_wt	mrna_as_wt	MF	GO:0018024	histone-lysine N-methyltransferase activ...	40	11	4.84	0.0065	2.18708664335714	2.27272727272727	0.356547323513813
Bap1	hom_vs_het_wt	mrna_as_wt	MF	GO:0035258	steroid hormone receptor binding	63	15	7.62	0.0071	2.14874165128092	1.96850393700787	0.294136287716081
Bap1	hom_vs_het_wt	mrna_as_wt	MF	GO:0061630	ubiquitin protein ligase activity	179	33	21.66	0.0087	2.06048074738138	1.52354570637119	0.182855487588586
Bap1	hom_vs_het_wt	mrna_as_wt	MF	GO:0008757	S-adenosylmethionine-dependent methyltra...	123	29	14.88	0.0091	2.04095860767891	1.9489247311828	0.289795066689096
Bap1	hom_vs_het_wt	mrna_as_wt	MF	GO:0001085	RNA polymerase II transcription factor b...	108	22	13.07	0.0094	2.0268721464003	1.68324407039021	0.226147093241662
Bap1	hom_vs_het_wt	mrna_as_wt	MF	GO:0051082	unfolded protein binding	77	17	9.32	0.0095	2.02227639471115	1.82403433476395	0.261033009024293
Bap1	hom_vs_het_wt	mrna_as_wt	MF	GO:0000989	transcription factor binding transcripti...	440	70	53.24	0.0097	2.01322826573375	1.31480090157776	0.118859993211619
Bap1	hom_vs_het_wt	mrna_as_wt	MF	GO:0001076	RNA polymerase II transcription factor b...	128	25	15.49	0.0102	1.99139982823808	1.61394448030988	0.207888590912832
Bap1	hom_vs_het_wt	mrna_as_wt	MF	GO:0002039	p53 binding	66	15	7.99	0.0110	1.95860731484177	1.87734668335419	0.27354447974169
Bap1	hom_vs_het_wt	mrna_as_wt	MF	GO:0044183	protein binding involved in protein fold...	22	7	2.66	0.0123	1.9100948885606	2.63157894736842	0.42021640338319
Bap1	hom_vs_het_wt	mrna_as_wt	MF	GO:0070412	R-SMAD binding	22	7	2.66	0.0123	1.9100948885606	2.63157894736842	0.42021640338319
Bap1	hom_vs_het_wt	mrna_as_wt	MF	GO:0019900	kinase binding	519	80	62.8	0.0129	1.88941028970075	1.27388535031847	0.105130343254748
Bap1	hom_vs_het_wt	mrna_as_wt	MF	GO:0016409	palmitoyltransferase activity	33	9	3.99	0.0140	1.85387196432176	2.25563909774436	0.353269613752577
Bap1	hom_vs_het_wt	mrna_as_wt	MF	GO:0008094	DNA-dependent ATPase activity	68	15	8.23	0.0145	1.83863199776502	1.82260024301337	0.260691423843411
Bap1	hom_vs_het_wt	mrna_as_wt	MF	GO:0030515	snoRNA binding	28	8	3.39	0.0152	1.81815641205523	2.3598820058997	0.372890288788861
Bap1	hom_vs_het_wt	mrna_as_wt	MF	GO:0043531	ADP binding	28	8	3.39	0.0152	1.81815641205523	2.3598820058997	0.372890288788861
Bap1	hom_vs_het_wt	mrna_as_wt	MF	GO:0008134	transcription factor binding	478	84	57.84	0.0178	1.74957999769111	1.45228215767635	0.162051001775407
Bap1	hom_vs_het_wt	mrna_as_wt	MF	GO:0005088	Ras guanyl-nucleotide exchange factor ac...	121	23	14.64	0.0181	1.74232142513082	1.57103825136612	0.19618675929522
Bap1	hom_vs_het_wt	mrna_as_wt	MF	GO:0016818	hydrolase activity, acting on acid anhyd...	691	107	83.61	0.0209	1.67985371388895	1.27975122592991	0.107125554252243
Bap1	hom_vs_het_wt	mrna_as_wt	MF	GO:0046332	SMAD binding	71	15	8.59	0.0211	1.67571754470231	1.74621653084983	0.242098095224439
Bap1	hom_vs_het_wt	mrna_as_wt	MF	GO:0016817	hydrolase activity, acting on acid anhyd...	692	107	83.73	0.0217	1.66354026615147	1.27791711453481	0.106502686476916
Bap1	hom_vs_het_wt	mrna_as_wt	MF	GO:0001104	RNA polymerase II transcription cofactor...	84	17	10.16	0.0221	1.65560772631489	1.67322834645669	0.223555213430373
Bap1	hom_vs_het_wt	mrna_as_wt	MF	GO:0001882	nucleoside binding	1642	241	198.68	0.0226	1.6458915608526	1.21300583853433	0.0838628912516826
Bap1	hom_vs_het_wt	mrna_as_wt	MF	GO:0036459	ubiquitinyl hydrolase activity	85	17	10.28	0.0246	1.60906489289662	1.65369649805447	0.218455806719017
Bap1	hom_vs_het_wt	mrna_as_wt	MF	GO:0008641	small protein activating enzyme activity	10	4	1.21	0.0246	1.60906489289662	3.30578512396694	0.519274621011512
Bap1	hom_vs_het_wt	mrna_as_wt	MF	GO:0050321	tau-protein kinase activity	10	4	1.21	0.0246	1.60906489289662	3.30578512396694	0.519274621011512
Bap1	hom_vs_het_wt	mrna_as_wt	MF	GO:0016462	pyrophosphatase activity	688	106	83.25	0.0247	1.60730304674033	1.27327327327327	0.104921623086413
Bap1	hom_vs_het_wt	mrna_as_wt	MF	GO:0016667	oxidoreductase activity, acting on a sul...	42	10	5.08	0.0254	1.59516628338006	1.96850393700787	0.294136287716081
Bap1	hom_vs_het_wt	mrna_as_wt	MF	GO:0003677	DNA binding	1746	237	211.26	0.0255	1.59345981956604	1.12184038625391	0.049931070556276
Bap1	hom_vs_het_wt	mrna_as_wt	MF	GO:0003743	translation initiation factor activity	48	11	5.81	0.0257	1.59006687666871	1.89328743545611	0.277216552767894
Bap1	hom_vs_het_wt	mrna_as_wt	MF	GO:0016922	ligand-dependent nuclear receptor bindin...	20	6	2.42	0.0269	1.57024771999759	2.47933884297521	0.394335884403212
Bap1	hom_vs_het_wt	mrna_as_wt	MF	GO:0000983	RNA polymerase II core promoter sequence...	20	6	2.42	0.0269	1.57024771999759	2.47933884297521	0.394335884403212
Bap1	hom_vs_het_wt	mrna_as_wt	MF	GO:0047485	protein N-terminus binding	99	19	11.98	0.0272	1.5654310959658	1.58597662771285	0.200296782899536
Bap1	hom_vs_het_wt	mrna_as_wt	MF	GO:0016864	intramolecular oxidoreductase activity, ...	15	5	1.81	0.0273	1.56383735295924	2.76243093922652	0.441291429466834
Bap1	hom_vs_het_wt	mrna_as_wt	MF	GO:0003756	protein disulfide isomerase activity	15	5	1.81	0.0273	1.56383735295924	2.76243093922652	0.441291429466834
Bap1	hom_vs_het_wt	mrna_as_wt	MF	GO:0017076	purine nucleotide binding	1668	244	201.82	0.0275	1.56066730616974	1.20899811713408	0.0824256245010399
Bap1	hom_vs_het_wt	mrna_as_wt	MF	GO:0008237	metallopeptidase activity	153	27	18.51	0.0277	1.55752023093555	1.45867098865478	0.163957345406083
Bap1	hom_vs_het_wt	mrna_as_wt	MF	GO:0016887	ATPase activity	367	57	44.41	0.0280	1.55284196865778	1.28349470839901	0.108394082498815
Bap1	hom_vs_het_wt	mrna_as_wt	MF	GO:0019901	protein kinase binding	459	69	55.54	0.0325	1.48811663902113	1.24234785740007	0.0942432153230166
Bap1	hom_vs_het_wt	mrna_as_wt	MF	GO:0003712	transcription cofactor activity	385	59	46.58	0.0326	1.48678239993206	1.26663804207815	0.102652527443482
Bap1	hom_vs_het_wt	mrna_as_wt	MF	GO:0032553	ribonucleotide binding	1672	244	202.31	0.0333	1.47755576649368	1.20606989273887	0.0813724762546111
Bap1	hom_vs_het_wt	mrna_as_wt	MF	GO:0003705	RNA polymerase II distal enhancer sequen...	88	17	10.65	0.0334	1.47625353318844	1.5962441314554	0.203099313603517
Bap1	hom_vs_het_wt	mrna_as_wt	MF	GO:0001883	purine nucleoside binding	1635	239	197.83	0.0336	1.47366072261016	1.20810797149067	0.082105749953276
Bap1	hom_vs_het_wt	mrna_as_wt	MF	GO:0017154	semaphorin receptor activity	11	4	1.33	0.0350	1.45593195564972	3.00751879699248	0.478208350360877
Bap1	hom_vs_het_wt	mrna_as_wt	MF	GO:0051184	cofactor transporter activity	16	5	1.94	0.0359	1.44490555142168	2.57731958762887	0.411168274405793
Bap1	hom_vs_het_wt	mrna_as_wt	MF	GO:0070577	lysine-acetylated histone binding	16	5	1.94	0.0359	1.44490555142168	2.57731958762887	0.411168274405793
Bap1	hom_vs_het_wt	mrna_as_wt	MF	GO:0001046	core promoter sequence-specific DNA bind...	102	19	12.34	0.0359	1.44490555142168	1.53970826580227	0.187438441255606
Bap1	hom_vs_het_wt	mrna_as_wt	MF	GO:0015085	calcium ion transmembrane transporter ac...	102	19	12.34	0.0359	1.44490555142168	1.53970826580227	0.187438441255606
Bap1	hom_vs_het_wt	mrna_as_wt	MF	GO:0032555	purine ribonucleotide binding	1659	242	200.74	0.0364	1.43889861635094	1.20553950383581	0.0811814461666523
Bap1	hom_vs_het_wt	mrna_as_wt	MF	GO:0072509	divalent inorganic cation transmembrane ...	143	25	17.3	0.0367	1.43533393574791	1.44508670520231	0.159893905543242
Bap1	hom_vs_het_wt	mrna_as_wt	MF	GO:0060090	binding, bridging	104	19	12.58	0.0427	1.36957212497498	1.51033386327504	0.179072959843579
Bap1	hom_vs_het_wt	mrna_as_wt	MF	GO:0008270	zinc ion binding	910	127	110.11	0.0446	1.35066514128786	1.15339206248297	0.0619769583184132
Bap1	hom_vs_het_wt	mrna_as_wt	MF	GO:0050840	extracellular matrix binding	46	10	5.57	0.0453	1.34390179798717	1.79533213644524	0.254144804826271
Bap1	hom_vs_het_wt	mrna_as_wt	MF	GO:0008327	methyl-CpG binding	17	5	2.06	0.0459	1.33818731446274	2.42718446601942	0.385102783966865
Bap1	hom_vs_het_wt	mrna_as_wt	MF	GO:0016894	endonuclease activity, active with eithe...	17	5	2.06	0.0459	1.33818731446274	2.42718446601942	0.385102783966865
Bap1	hom_vs_het_wt	mrna_as_wt	MF	GO:0035591	signaling adaptor activity	40	9	4.84	0.0461	1.33629907461035	1.8595041322314	0.269397147794912
Bap1	hom_vs_het_wt	mrna_as_wt	MF	GO:0005080	protein kinase C binding	40	9	4.84	0.0461	1.33629907461035	1.8595041322314	0.269397147794912
Bap1	hom_vs_het_wt	mrna_as_wt	MF	GO:0015211	purine nucleoside transmembrane transpor...	12	4	1.45	0.0476	1.32239304727951	2.75862068965517	0.440691989092988
Bap1	hom_vs_het_wt	mrna_as_wt	MF	GO:0035259	glucocorticoid receptor binding	12	4	1.45	0.0476	1.32239304727951	2.75862068965517	0.440691989092988
Bap1	hom_vs_het_wt	mrna_as_wt	MF	GO:0032549	ribonucleoside binding	1635	238	197.83	0.0480	1.31875876262441	1.20305312642168	0.0802848060616503
Bap1	hom_vs_het_wt	not_used	MF	GO:0003735	structural constituent of ribosome	169	46	8.34	4.1e-22	21.3872161432803	5.51558752997602	0.741591781043835
Bap1	hom_vs_het_wt	not_used	MF	GO:0003729	mRNA binding	154	19	7.6	0.00021	3.67778070526608	2.5	0.397940008672038
Bap1	hom_vs_het_wt	not_used	MF	GO:0070577	lysine-acetylated histone binding	16	5	0.79	0.00080	3.09691001300806	6.32911392405063	0.801342913045577
Bap1	hom_vs_het_wt	not_used	MF	GO:0003723	RNA binding	1471	107	72.63	0.00122	2.91364016932525	1.47322043232824	0.168267733523814
Bap1	hom_vs_het_wt	not_used	MF	GO:0004004	ATP-dependent RNA helicase activity	61	9	3.01	0.00287	2.54211810326601	2.99003322259136	0.475676013845482
Bap1	hom_vs_het_wt	not_used	MF	GO:0015370	solute:sodium symporter activity	41	9	2.02	0.00552	2.2580609222708	4.45544554455446	0.648891139992701
Bap1	hom_vs_het_wt	not_used	MF	GO:0005343	organic acid:sodium symporter activity	17	4	0.84	0.00838	2.07675598136972	4.76190476190476	0.677780705266081
Bap1	hom_vs_het_wt	not_used	MF	GO:0035004	phosphatidylinositol 3-kinase activity	10	3	0.49	0.01108	1.95546023960759	6.12244897959184	0.786925174691149
Bap1	hom_vs_het_wt	not_used	MF	GO:0004012	phospholipid-translocating ATPase activi...	19	4	0.94	0.01262	1.89894064509188	4.25531914893617	0.628932137728264
Bap1	hom_vs_het_wt	not_used	MF	GO:0005416	cation:amino acid symporter activity	11	3	0.54	0.01468	1.83327394441995	5.55555555555556	0.744727494896694
Bap1	hom_vs_het_wt	not_used	MF	GO:0035613	RNA stem-loop binding	11	3	0.54	0.01468	1.83327394441995	5.55555555555556	0.744727494896694
Bap1	hom_vs_het_wt	not_used	MF	GO:0008484	sulfuric ester hydrolase activity	12	3	0.59	0.01887	1.72422809983507	5.08474576271187	0.706269243077518
Bap1	hom_vs_het_wt	not_used	MF	GO:0043014	alpha-tubulin binding	22	4	1.09	0.02119	1.67386904328921	3.6697247706422	0.564633493387339
Bap1	hom_vs_het_wt	not_used	MF	GO:0052742	phosphatidylinositol kinase activity	13	3	0.64	0.02365	1.62616885492617	4.6875	0.670941280735775
Bap1	hom_vs_het_wt	not_used	MF	GO:0019905	syntaxin binding	72	8	3.55	0.02512	1.59998036493484	2.25352112676056	0.352861633936849
Bap1	hom_vs_het_wt	not_used	MF	GO:0046527	glucosyltransferase activity	14	3	0.69	0.02902	1.53730259189828	4.34782608695652	0.638272163982407
Bap1	hom_vs_het_wt	not_used	MF	GO:0032183	SUMO binding	14	3	0.69	0.02902	1.53730259189828	4.34782608695652	0.638272163982407
Bap1	hom_vs_het_wt	not_used	MF	GO:0016835	carbon-oxygen lyase activity	62	7	3.06	0.03244	1.48891915446088	2.28758169934641	0.359376613532677
Bap1	hom_vs_het_wt	not_used	MF	GO:0019843	rRNA binding	49	6	2.42	0.03262	1.48651604329574	2.47933884297521	0.394335884403212
Bap1	hom_vs_het_wt	not_used	MF	GO:0008528	G-protein coupled peptide receptor activ...	76	8	3.75	0.03340	1.47625353318844	2.13333333333333	0.329058719264225
Bap1	hom_vs_het_wt	not_used	MF	GO:0001653	peptide receptor activity	79	8	3.9	0.04070	1.39040559077478	2.05128205128205	0.312025379965444
Bap1	hom_vs_het_wt	not_used	MF	GO:0008757	S-adenosylmethionine-dependent methyltra...	123	11	6.07	0.04077	1.38965928854784	1.81219110378913	0.258203994082967
Bap1	hom_vs_het_wt	not_used	MF	GO:0017127	cholesterol transporter activity	16	3	0.79	0.04150	1.38195190328791	3.79746835443038	0.579494163429221
Bap1	hom_vs_het_wt	not_used	MF	GO:0015296	anion:cation symporter activity	27	4	1.33	0.04191	1.37768233916616	3.00751879699248	0.478208350360877
Bap1	hom_vs_het_wt	not_used	MF	GO:0008378	galactosyltransferase activity	28	4	1.38	0.04705	1.32744037223672	2.89855072463768	0.462180904926726
Bap1	hom_vs_het_wt	not_used	MF	GO:0016741	transferase activity, transferring one-c...	189	15	9.33	0.04759	1.32248429520124	1.60771704180064	0.206209615309181
Bap1	hom_vs_het_wt	not_used	MF	GO:0005126	cytokine receptor binding	158	13	7.8	0.04917	1.30829979170984	1.66666666666667	0.221848749616356
Bap1	hom_vs_het_wt	ko_response	MF	GO:0005515	protein binding	6712	2588	2406.62	5.9e-05	4.22914798835786	1.07536711238168	0.0315567504509742
Bap1	hom_vs_het_wt	ko_response	MF	GO:0000978	RNA polymerase II core promoter proximal...	328	150	117.61	0.00013	3.88605664769316	1.27540175155174	0.105647009082734
Bap1	hom_vs_het_wt	ko_response	MF	GO:0016504	peptidase activator activity	35	23	12.55	0.00031	3.50863830616573	1.83266932270916	0.263084110200536
Bap1	hom_vs_het_wt	ko_response	MF	GO:0003713	transcription coactivator activity	226	106	81.03	0.00038	3.42021640338319	1.30815747254103	0.116660026357657
Bap1	hom_vs_het_wt	ko_response	MF	GO:0048029	monosaccharide binding	59	34	21.15	0.00052	3.2839966563652	1.60756501182033	0.206168545331194
Bap1	hom_vs_het_wt	ko_response	MF	GO:0005201	extracellular matrix structural constitu...	36	23	12.91	0.00057	3.24412514432751	1.78156467854376	0.250801593751173
Bap1	hom_vs_het_wt	ko_response	MF	GO:0042803	protein homodimerization activity	628	263	225.17	0.00083	3.08092190762393	1.1680063951681	0.0674452206690272
Bap1	hom_vs_het_wt	ko_response	MF	GO:0000976	transcription regulatory region sequence...	585	265	209.75	0.00147	2.83268266525182	1.26340882002384	0.10154390443607
Bap1	hom_vs_het_wt	ko_response	MF	GO:0001077	RNA polymerase II core promoter proximal...	245	110	87.85	0.00204	2.6903698325741	1.2521343198634	0.0976509193269113
Bap1	hom_vs_het_wt	ko_response	MF	GO:1901681	sulfur compound binding	159	75	57.01	0.00209	2.67985371388895	1.31555867391686	0.119110222387568
Bap1	hom_vs_het_wt	ko_response	MF	GO:0019899	enzyme binding	1620	639	580.86	0.00221	2.65560772631489	1.10009296560273	0.0414293876511891
Bap1	hom_vs_het_wt	ko_response	MF	GO:0031543	peptidyl-proline dioxygenase activity	11	9	3.94	0.00247	2.60730304674033	2.28426395939086	0.358746287613751
Bap1	hom_vs_het_wt	ko_response	MF	GO:0051287	NAD binding	50	28	17.93	0.00283	2.54821356447571	1.56162855549359	0.193577741780036
Bap1	hom_vs_het_wt	ko_response	MF	GO:0008047	enzyme activator activity	369	167	132.31	0.00308	2.51144928349956	1.26218728743103	0.101123801709176
Bap1	hom_vs_het_wt	ko_response	MF	GO:0060590	ATPase regulator activity	31	19	11.12	0.00342	2.46597389394386	1.70863309352518	0.23264881370679
Bap1	hom_vs_het_wt	ko_response	MF	GO:0016491	oxidoreductase activity	599	260	214.77	0.00387	2.41228903498109	1.21059738324719	0.0829997308333215
Bap1	hom_vs_het_wt	ko_response	MF	GO:0043565	sequence-specific DNA binding	879	391	315.17	0.00483	2.31605286924849	1.2406003109433	0.0936318856802636
Bap1	hom_vs_het_wt	ko_response	MF	GO:0050662	coenzyme binding	165	83	59.16	0.00514	2.28903688100472	1.40297498309669	0.147049927051219
Bap1	hom_vs_het_wt	ko_response	MF	GO:0031490	chromatin DNA binding	77	39	27.61	0.00539	2.26841123481326	1.41253169141615	0.149998200387236
Bap1	hom_vs_het_wt	ko_response	MF	GO:0048037	cofactor binding	233	118	83.54	0.00543	2.26520017041115	1.41249700742159	0.149987536377023
Bap1	hom_vs_het_wt	ko_response	MF	GO:0001078	RNA polymerase II core promoter proximal...	120	57	43.03	0.00559	2.25258819211358	1.32465721589589	0.122103509589936
Bap1	hom_vs_het_wt	ko_response	MF	GO:0005178	integrin binding	82	41	29.4	0.00588	2.23062267392386	1.39455782312925	0.144436526307578
Bap1	hom_vs_het_wt	ko_response	MF	GO:0043130	ubiquitin binding	101	49	36.21	0.00591	2.22841251911874	1.35321734327534	0.131367555211502
Bap1	hom_vs_het_wt	ko_response	MF	GO:0008134	transcription factor binding	478	198	171.39	0.00601	2.22112552799726	1.15525993348503	0.0626797114813197
Bap1	hom_vs_het_wt	ko_response	MF	GO:0016763	transferase activity, transferring pento...	50	27	17.93	0.00652	2.18575240426808	1.5058561070831	0.177783474596804
Bap1	hom_vs_het_wt	ko_response	MF	GO:0035035	histone acetyltransferase binding	26	16	9.32	0.00672	2.17263072694617	1.71673819742489	0.234704070301943
Bap1	hom_vs_het_wt	ko_response	MF	GO:0030169	low-density lipoprotein particle binding	12	9	4.3	0.00672	2.17263072694617	2.09302325581395	0.320774053859738
Bap1	hom_vs_het_wt	ko_response	MF	GO:0005344	oxygen transporter activity	12	9	4.3	0.00672	2.17263072694617	2.09302325581395	0.320774053859738
Bap1	hom_vs_het_wt	ko_response	MF	GO:0032452	histone demethylase activity	20	13	7.17	0.00756	2.12147820449879	1.81311018131102	0.258424196639037
Bap1	hom_vs_het_wt	ko_response	MF	GO:0072349	modified amino acid transmembrane transp...	16	11	5.74	0.00761	2.11861534322943	1.91637630662021	0.282480792760252
Bap1	hom_vs_het_wt	ko_response	MF	GO:0005179	hormone activity	62	32	22.23	0.00784	2.10568393731556	1.43949617633828	0.158210515620915
Bap1	hom_vs_het_wt	ko_response	MF	GO:0003682	chromatin binding	453	196	162.43	0.00877	2.05700040663396	1.20667364403127	0.0815898270473596
Bap1	hom_vs_het_wt	ko_response	MF	GO:0016614	oxidoreductase activity, acting on CH-OH...	110	52	39.44	0.00884	2.05354773498693	1.3184584178499	0.120066437365626
Bap1	hom_vs_het_wt	ko_response	MF	GO:0046872	metal ion binding	3400	1277	1219.09	0.00973	2.01188715973165	1.04750264541584	0.0201551284288362
